PC1,PC2
-61.271362153135726,0.00909927466363758
-61.22474782640205,0.06229468638251068
-61.21056264760003,0.07561908527453065
-61.14345837479962,0.047787874952654796
-61.109085455793625,0.06928551087720258
-61.09966411934681,0.15429921477749076
-60.99304824905186,-0.0027513544903078335
-60.96703272285938,0.06712482166198586
-60.94493019099626,0.279255106316722
-60.86227401532163,0.19834967136992154
-60.80433852073741,0.1890773669107212
-60.75606326389345,0.14083240369076466
-60.706336341430095,0.06918869159724739
-60.6579565653205,0.013006384523748693
-60.664807101103754,0.1587175994654707
-60.625282677915585,0.08358294325288029
-60.50974291230412,-0.08582476647086357
-60.45957049526723,-0.1393265921855369
-60.4711506789199,-0.023446092421950282
-60.35504809770218,-0.12468159973875481
-60.34270734541272,-0.057215031869809585
-60.25235827866468,0.010311217849853005
-60.25027343835917,0.04088555357371626
-60.17783648223913,0.11425712990789338
-60.14256651102368,0.16050454514596857
-60.131303541604524,0.18385020561597687
-60.03661261555439,0.18460207557523445
-59.99019916730888,0.27988821841065337
-59.9417886133052,0.3396640577547315
-59.89433255647144,0.3312006990127936
-59.84358374357264,0.27349070328608527
-59.79346940244753,0.20291603620291931
-59.80544268101122,0.2876899172693646
-59.729454020487886,0.15746065404811282
-59.65943167366414,0.12022000492257179
-59.6172016866016,0.008115189467613693
-59.56936268365763,-0.03915495921772749
-59.489301494905504,-0.07105064486023993
-59.51855839214759,0.05557329443798509
-59.41200116360096,0.06266104113186655
-59.35885529381998,0.14149896922538452
-59.30878533174991,0.205589351346529
-59.28156915429862,0.1884108739978182
-59.224681296997225,0.1551632552400627
-59.159074251264755,-0.011205617066330387
-59.16276898242771,0.07786672933530692
-59.06918211195393,-0.0068310247883490716
-59.0306789401521,0.08088537683777575
-59.02321927782641,0.1957554956866152
-58.93187446613813,0.19888154165278138
-58.92508866066113,0.31989431239022953
-58.83443882771278,0.2909323655886719
-58.82994951741396,0.4790545006391787
-58.74477096734886,0.4515766235194746
-58.73276430766161,0.4978271617348061
-58.68185723787551,0.4282665022472122
-58.63258143898352,0.3557859250504611
-58.58373679161426,0.31970952620634113
-58.512195705995055,0.2399890662804185
-58.48784674349599,0.28459626283407713
-58.40075353777708,0.15801915140881173
-58.392258088103034,0.14663429426249575
-58.32442844871593,0.04792979840850753
-58.29254209797841,0.08003455331237741
-58.221210925512324,0.03478667660882462
-58.19521430330474,0.17236471137199405
-58.14737065420118,0.21809641147943803
-58.09869489702301,0.21900718886443082
-58.01191472429918,0.10817036492179266
-57.94868020774793,-0.05739097383484537
-57.95126236097888,0.09932216083442125
-57.861269041623316,-0.0022856214439721523
-57.829742025085515,-0.0013490940571069254
-57.752270137947505,-0.0385844279870422
-57.730406470913955,0.11275957637629763
-57.65866922912117,0.03203107605964983
-57.645614144070336,0.18909599963711243
-57.62201533883116,0.30351531709441276
-57.54918346487564,0.25321257151576615
-57.46297853524435,0.17502915728568946
-57.48781753319486,0.2578222615276604
-57.390694815978215,0.24944968200949258
-57.32287059672768,0.16814607086768452
-57.335362591711494,0.3287294299866325
-57.26286686693874,0.21875186871940078
-57.18428192791736,0.18211884833436187
-57.190095766689446,0.3645739171210936
-57.14008435864205,0.35649447999190775
-57.093598548059674,0.31183747878590407
-57.03912540519053,0.3018255984622999
-56.96339772200269,0.22737865312115713
-56.94509673959739,0.2875139178480957
-56.90014301998764,0.27487192024758567
-56.85118399928807,0.24493243240514007
-56.808888884074236,0.18987235881541875
-56.749314989168695,0.22726238331137183
-56.69138062255589,0.2441519166957975
-56.652511930488785,0.30223874549068436
-56.58610709377564,0.3061907483494505
-56.55902737594427,0.3538145254809802
-56.5017376325917,0.31549355579991284
-56.45987811785002,0.3156445817614202
-56.41977773635473,0.2601681631622462
-56.36294739447665,0.2931560797586089
-56.3146607285023,0.31297408636115304
-56.27523868691267,0.29486129749178563
-56.173632780668,0.2555730239908437
-56.18625856866687,0.3004948775191124
-56.11940591949097,0.247580843270078
-56.07739500954688,0.2996963637135612
-56.03044326441089,0.24589740597811838
-55.94989501699129,0.11631078955897034
-55.937964285687364,0.21687111390707947
-55.857525571810946,0.251511407217745
-55.84281655608979,0.3922629238824153
-55.806689309324305,0.42515234437821414
-55.715397637071305,0.38943694261152506
-55.70242333028888,0.3996519474803098
-55.62187876946287,0.21369267743275777
-55.53594136479181,-0.059796666626243056
-55.535554522478115,-0.0961449995125282
-55.464010359012725,-0.22291026287222837
-55.40543519800872,-0.2354980384265819
-55.40524144600084,-0.08271539717239762
-55.284631346287135,-0.01321126417116536
-55.26077537512025,0.17396136359512315
-55.215239294166544,0.29534213949692956
-55.18750301152823,0.3903776436982432
-55.12523764497794,0.3478608256444832
-55.08739171972508,0.3476202300155996
-55.04894112631065,0.3820378308297905
-55.008948005086495,0.43640791811030283
-54.925676109535075,0.3606305413714732
-54.921331816187035,0.4486038887109763
-54.85232464293497,0.3681110378005942
-54.7795766970177,0.2514493733526487
-54.72176578335238,0.11977553976676492
-54.664748546435405,-0.011705175522159439
-54.616576344487186,-0.07545636054827998
-54.60718202286152,-0.033441035114977646
-54.515270391676054,-0.09350183267903933
-54.53953568833757,0.006022783665020404
-54.47038857764113,-0.012341500641672165
-54.382357952000746,-0.058937964312787194
-54.36008774261794,0.026047670325007877
-54.26555948828536,0.04243446796526473
-54.29908423471625,0.17250146136581923
-54.17470753472438,0.18174192070743123
-54.20188608410889,0.3384301782730935
-54.091039941027134,0.24454678471760338
-54.08168659063885,0.35625868588899523
-54.00769848820791,0.21834215680592195
-53.94735514420629,0.10604433646238065
-53.927629546203406,-0.013802072784741215
-53.866926798623396,-0.028848155508118256
-53.80043849806631,-0.13871536226263947
-53.772715148314504,0.01988348377507343
-53.71030598106371,0.05794614991090219
-53.682340463604646,0.15496644417840288
-53.63557204768074,0.21195880767710285
-53.564114546050085,0.25931931441896383
-53.549329381312575,0.36364835096516807
-53.483185411806375,0.3478909281475691
-53.43663694994124,0.2944480234345439
-53.41214238313815,0.29157120158832306
-53.33539902865999,0.2180132075168595
-53.288545867874596,0.10300567487387036
-53.25059981487655,0.12010031726842263
-53.23834298484458,0.21574455356165
-53.12568126047034,0.1009188273012096
-53.09927358654218,0.16262465575215634
-53.05203341551179,0.11008462782703299
-52.98354689549077,0.07925955982532151
-52.972572253982776,0.09673417934132755
-52.85434792737477,-0.021127898068134976
-52.84903449510834,-0.08065097415181133
-52.80506300321339,-0.05083210194807264
-52.79726342823285,0.03147255160430429
-52.72665900118757,0.17335064347677642
-52.67788680054048,0.42015663295997285
-52.57971790624718,0.5644439192095645
-52.57426846668409,0.6729725135453686
-52.543143442355515,0.7675828690076748
-52.4383490488967,0.5713451100538589
-52.45682756294197,0.6043563165647463
-52.37815467780278,0.4577131394218272
-52.31036493059012,0.44899795106731655
-52.25207055835077,0.4089237752559037
-52.23410366288486,0.4671534830164503
-52.187840282936534,0.4047736493113383
-52.08531025438676,0.3106723291551649
-52.08344939095264,0.30059883237038765
-52.01614893794358,0.25976517213055794
-51.97306400190103,0.09359758237499882
-51.934892294876235,0.07967098251971472
-51.86983840736446,0.04907199832531728
-51.85519400652469,0.01631185088889109
-51.75198678245252,-0.0015017635213414593
-51.757388984709735,0.1872285323641253
-51.65276233951933,0.14777131193099513
-51.65038436430416,0.17273910157103978
-51.60216376815321,0.2340261366577615
-51.50645413261247,0.1982369031779332
-51.53877662362502,0.24136815485629326
-51.43481023250314,0.16596647464799374
-51.37650026621225,0.20524789603845517
-51.37268503412311,0.21159866539369188
-51.286582068894916,0.1778413184668537
-51.27554545990295,0.3559506366113921
-51.16805182383408,0.29499343402803063
-51.143625910778,0.2823479315671359
-51.1304721776078,0.4391838672673341
-51.03106603895867,0.30432891183896504
-51.05240640314646,0.40283337979841005
-50.9413115784709,0.30624616972736307
-50.905498599088176,0.2535666856249271
-50.85588583434179,0.3575460533787565
-50.851804679076295,0.48689071193621036
-50.77277826007375,0.4080263174211588
-50.71485609655926,0.40772346216245875
-50.66740983603998,0.3197089895557463
-50.61363346992344,0.25741772401470153
-50.56270565983182,0.21789050914914854
-50.52567906838178,0.1841757909553482
-50.468827820653104,0.32440904931263614
-50.44255291360672,0.37526708443246265
-50.35906393802889,0.40590908594973374
-50.35141987343724,0.48833307345144644
-50.2505160357624,0.2570073218649954
-50.257375148244094,0.27609360156827206
-50.15816422131101,0.1069627188450567
-50.139710107475,0.21421615067004018
-50.12234915419724,0.20073067670470457
-50.01297332471934,0.06887644519989722
-50.017991936085544,0.21553934057085977
-49.92321477996787,0.07768341991026606
-49.88620134225151,0.2302522032781713
-49.875118547886046,0.4163118200486536
-49.79947400554454,0.3950937205608084
-49.75718265912156,0.44281367917004294
-49.7044641643141,0.498029150467063
-49.664755863934374,0.5267045627683289
-49.622608353946966,0.5162155439098992
-49.54738044839214,0.5639494344638838
-49.49818671775651,0.5907626895468567
-49.4496146328215,0.5295031523097506
-49.393727193286,0.526885258291714
-49.32231792989519,0.35150688312044903
-49.29604004768444,0.28674701724206936
-49.26029943809952,0.28025031015999124
-49.2414922729626,0.2599756229440894
-49.140313075542934,0.2940441417346479
-49.08730052731404,0.26197589588506454
-49.079517395890036,0.36678585184243817
-48.99505509628685,0.3903363170804997
-48.97283365473451,0.32365753219579346
-48.927214572734684,0.31105601169950003
-48.89363021289216,0.36056198725670613
-48.8279106250833,0.30056026138691094
-48.784056892918144,0.31297769383987356
-48.71522954245223,0.2698052275882792
-48.68649388854125,0.3175081745513091
-48.6445916744007,0.36792983718283134
-48.58619465520402,0.2988865993169355
-48.51981521980325,0.3016652306955869
-48.49410046553284,0.2906646888797185
-48.4325255516991,0.28443005403671834
-48.40452286200641,0.2905188504674689
-48.34647918876562,0.25111668797045816
-48.27601119422614,0.19448991651582026
-48.27217190875574,0.20216382193340032
-48.187162027127705,0.15338230752157533
-48.14169802495631,0.15619440404590768
-48.06328652735019,0.21092168351161278
-48.04323000821057,0.2999391563458345
-48.000439476001425,0.4563671729243928
-47.956467181383914,0.5391594720766489
-47.92007266878302,0.5973993140394682
-47.84778575117266,0.5729377253582304
-47.832086944213174,0.5726676426249047
-47.75191199716298,0.5023273930946317
-47.68413828889427,0.37375835358614184
-47.69574861508305,0.4375573543722586
-47.59359750467341,0.40545263508795704
-47.574252130297324,0.3733494510882433
-47.50553993853485,0.4162945261894249
-47.46545674149287,0.3932553018204342
-47.40594657616192,0.4428422313369893
-47.373322183742616,0.38261253731113476
-47.29754570217216,0.4390868648828425
-47.291933688931636,0.45014457966325544
-47.245067174698406,0.47432447192342175
-47.17837478013598,0.5211530275588827
-47.11948644383418,0.5210171706993517
-47.06976542638568,0.48816210602506616
-47.00568178352835,0.4284407066630277
-46.98226988451766,0.3400567545548872
-46.92982948398145,0.25745605015180295
-46.89093526346703,0.201547253124974
-46.833775045612796,0.11411629039286053
-46.76873807171013,0.07063603069598312
-46.72508869497433,0.04314312890817518
-46.67198007768059,0.08656822858176794
-46.62716394862256,0.14797107474579319
-46.57237509771517,0.17635936411301056
-46.493121044667824,0.255197287722313
-46.518647981736905,0.3661836335748216
-46.44511108246713,0.4373028858265468
-46.42169104465722,0.454885734661118
-46.33513732326557,0.42460468446176897
-46.27717979662031,0.39232291304617367
-46.21199108732009,0.40014679950963744
-46.178286712854394,0.4345064541890189
-46.120259805787285,0.4421333402738838
-46.06721501066875,0.5627009966756888
-46.03164681579061,0.5222554794796606
-45.97316979519222,0.5168648633378701
-45.929176201737974,0.39024714166001206
-45.87276873009274,0.298516133527354
-45.82848639086493,0.17276806571172576
-45.77604723347547,0.12157017810813431
-45.734371118225596,0.13378221933512224
-45.68473363877274,0.15910725502218304
-45.63269941798962,0.20537018937432894
-45.54609046627445,0.18595196816110582
-45.53394264033035,0.28700680196379874
-45.46487728644893,0.2800435978775757
-45.40868031772122,0.2932533590290034
-45.39280067173587,0.3880281758659447
-45.349334136909945,0.4707074225159247
-45.2539706027805,0.4641897801294727
-45.26416959091567,0.6266852697369257
-45.20247751587485,0.6262944644358037
-45.14005674619375,0.5395165545665465
-45.07377256640883,0.36656128091623136
-45.053256956098735,0.35243116254948886
-44.986646388119475,0.2502874440892561
-44.907951116892576,0.13396995136738776
-44.87597076533986,0.23470640131915732
-44.8323509521569,0.26810686420965724
-44.78205827581821,0.22314028963007437
-44.72057372449815,0.26766339278751927
-44.67892224394126,0.38271481437886196
-44.64296271309615,0.4355314017833942
-44.58280420981035,0.5055002474391137
-44.54086017814342,0.5366315006262755
-44.48948528315765,0.484583679588075
-44.435165336101356,0.3630149791498874
-44.37410753520007,0.26951114733918025
-44.340555706000686,0.2902718287892218
-44.28265244635891,0.27963016403557384
-44.229864991002046,0.2812145571881549
-44.17489565486908,0.24385635952468943
-44.121092194164106,0.2537546014372186
-44.072584004876816,0.2709255832165467
-44.03337229061944,0.3404749130181563
-43.977080127822774,0.38780356380435294
-43.92857620362122,0.466566381178602
-43.88512039871236,0.4639857696644066
-43.840589036671645,0.44397569437847056
-43.79213282583497,0.35917966009304414
-43.74476780791973,0.212257916879374
-43.672333531476454,0.16619092445262718
-43.63292719729105,0.2389796039877079
-43.5732099288551,0.2830151890152705
-43.53511878968064,0.25116031926536986
-43.48197270240881,0.21248561772773955
-43.43101987542485,0.13622430343467307
-43.38632234671013,0.04777588281250422
-43.34620585698715,0.040579798741947726
-43.286901970035714,0.11814770651440043
-43.23792886548704,0.20388678021178985
-43.199401771609814,0.34592370472569467
-43.13108759332976,0.43408972727438
-43.07870706598952,0.5330191591756166
-43.04390082998201,0.572018393870602
-42.98278980094158,0.5115468474022861
-42.931952315132015,0.46553320729951614
-42.892309308205505,0.42835365045611534
-42.84898632480699,0.44700585984088714
-42.768066330805965,0.39926135389613354
-42.7584049992914,0.5215382409074487
-42.69995005601092,0.5573764102367879
-42.66228487546368,0.5466082656928506
-42.60084298938204,0.5396048138940521
-42.55683007702876,0.5706718899942022
-42.50961702965338,0.5513901383661883
-42.43937208956132,0.5458329831890567
-42.39692933669363,0.5963403439409503
-42.31779391607791,0.5405895598269245
-42.27524367009491,0.5748614966425343
-42.240584108557314,0.6065227888946645
-42.197863621417994,0.6101835263888429
-42.146562362183886,0.6556791719569872
-42.09990814779789,0.6339656052601421
-42.04411053315117,0.6129622192964543
-41.99748578153821,0.5265477259508058
-41.94236645111276,0.48699187027635965
-41.89417352167665,0.39672605630958574
-41.85347622510011,0.4004480405980616
-41.79023155738833,0.4012658539387997
-41.75175212748762,0.42942822125322133
-41.6926090155507,0.4518137280967867
-41.64299342357981,0.5165992886497225
-41.59615198309609,0.5690800346851523
-41.549052866853515,0.5814353202250404
-41.517485828537374,0.6996428610494548
-41.470832975186994,0.7223141842849995
-41.41786364095629,0.6950087133260889
-41.38936173652499,0.6367912001830741
-41.3178753140962,0.5372167639531572
-41.275752079696815,0.5295694397468412
-41.207080671602824,0.49884456043198355
-41.1576429640957,0.4729623256022792
-41.116834974612956,0.45536861408021473
-41.04380886299657,0.4016698313544785
-41.00643269588894,0.4178001878636843
-40.957045227802794,0.40084964995807404
-40.889558214132535,0.3185072313016221
-40.858720696453005,0.25846204595425093
-40.79207297565012,0.15902639093744153
-40.75300450105625,0.11438194557099157
-40.70684873869354,0.12510835288525557
-40.64297144425434,0.2431163128281859
-40.60158762029981,0.41458298508442815
-40.53756143133253,0.5474765547458375
-40.489404242703145,0.5673821235326133
-40.434466673708584,0.5669355661607515
-40.3709311712414,0.4612933109048924
-40.30939306167538,0.40273696867967035
-40.27087884249038,0.3831086865083894
-40.211620632062306,0.3564515482808872
-40.15935395144216,0.37924784190163086
-40.11530813573219,0.3906490642192382
-40.06656663308134,0.44289514554531595
-40.045120094917394,0.5181997084499457
-39.995861678108675,0.44677034082180495
-39.93895107687047,0.3766499625943634
-39.89285764812204,0.3627435947867657
-39.855441530939416,0.3547659882277378
-39.79700011386549,0.39049632723247807
-39.756002638368585,0.526933901290721
-39.71643195538361,0.6570559331794092
-39.66298741127403,0.6554287520210584
-39.612602086979564,0.6238040512243775
-39.580916941412895,0.5313323843100048
-39.52317482408131,0.40930935569920374
-39.47881844145449,0.3654216434911434
-39.425743682700904,0.34872142309292037
-39.3768373235895,0.39386222723924114
-39.325252087358194,0.4837632231187409
-39.29956258730455,0.6041541761108187
-39.214338389594374,0.5662834635760059
-39.18795749307259,0.5671371257747689
-39.15862455964152,0.5398525127095264
-39.07352061304487,0.40761273830347083
-39.019142504857484,0.4172727093020204
-38.97023464811919,0.4590376515071208
-38.93467466844872,0.565838133485631
-38.88824346843053,0.6912322283860026
-38.85358741245229,0.8094676010402007
-38.791670032267554,0.822053964513921
-38.74927070032724,0.8452679877255265
-38.70312312750862,0.7636692276142479
-38.66478788214782,0.7238720268835733
-38.59988720441855,0.5774636672299375
-38.5746175036333,0.5823396176594055
-38.511321017423825,0.46852899483333466
-38.447457801308126,0.3601039466385906
-38.4058208377309,0.31145765186653124
-38.361734467914346,0.26698217799321455
-38.299580799937374,0.24617610218272723
-38.23586000485267,0.2554496127009863
-38.20513105119652,0.31512948211707953
-38.151020147847085,0.285232297830433
-38.11939106422803,0.3774766494773443
-38.05682474507855,0.43784174568525275
-37.9999511885634,0.5282031749053779
-37.960553019079114,0.5954606812642629
-37.91003128533591,0.5814673579178307
-37.858463982107885,0.5053741088236163
-37.81859348282783,0.4495485424118542
-37.75062373854369,0.36928822332946876
-37.741965422470315,0.45998079101318035
-37.64703922005646,0.46882314648611384
-37.64439514074091,0.6171251407575198
-37.58035990744295,0.6626380880010483
-37.53482923212733,0.6992852917645382
-37.46712311473649,0.6609674276758843
-37.42606425266626,0.6372409067847895
-37.37928374136925,0.5342761221955206
-37.33416377835098,0.4863522411430533
-37.276990499986226,0.40343998683204507
-37.213074931627666,0.34735989587888744
-37.17765223897227,0.27952922134089153
-37.12670970861026,0.2186904625611541
-37.06960782134672,0.1722338487985432
-37.01749843052869,0.14380155782734727
-36.973394676430964,0.13161461336327152
-36.92464480385841,0.2098574322385509
-36.880503448902644,0.34852178373585957
-36.83446546740009,0.4811878414288789
-36.783467778858856,0.5886571488411406
-36.73632239088507,0.6369263658861406
-36.69400864911973,0.6679046836207817
-36.63764214319855,0.595803808625372
-36.605482563258995,0.6043331274434762
-36.53799414816538,0.5387853525046197
-36.48029147308323,0.49154174021104735
-36.43825867314106,0.4825112574274307
-36.38786279015467,0.4584595851771717
-36.329268524273424,0.4187886263033996
-36.29910359796383,0.42970136869834674
-36.22291395462053,0.3638539138826368
-36.17504699704356,0.3622974694971896
-36.14569266014219,0.4170905515753937
-36.105221253005396,0.4143698973555929
-36.05313090813064,0.45745484551320886
-36.01043229842539,0.4683454682582361
-35.95234559302525,0.5364019668896368
-35.87973803300524,0.5627293376423651
-35.85586606333639,0.6368217887470756
-35.80519422629268,0.705679457633771
-35.76076359995098,0.7532714879992395
-35.71966978894375,0.7614535889840823
-35.653948891448536,0.7510394234176239
-35.617397226676665,0.6849825612467755
-35.5640215917767,0.5767406233072785
-35.500298311558204,0.4537170522876236
-35.46622751827398,0.3600195303183198
-35.42763875774595,0.33529697568256983
-35.35120255185221,0.3089119547571939
-35.314595836925825,0.3925156092172479
-35.26399980526253,0.42648129109312416
-35.217447319385265,0.5364962054535977
-35.182488706118356,0.5849946357009735
-35.12822871128773,0.650977488891682
-35.08764811611549,0.7195760534706503
-35.04378473470089,0.7500337200176552
-34.98514217889133,0.7598328644942829
-34.95763978483833,0.7799108003069148
-34.87479983166832,0.7056577448934316
-34.834752685319174,0.6504864369975365
-34.771357208880936,0.5637290087814044
-34.73920446887579,0.5357230654572274
-34.685989318085966,0.48022674651827374
-34.63832879213648,0.5048895474700849
-34.590024420192904,0.5466558258942614
-34.53550583825674,0.5808041122692077
-34.48109040881465,0.6214564243524403
-34.440120986045294,0.6174894989868979
-34.40210749288746,0.603848383873062
-34.34083107601932,0.6237737825332046
-34.29478762673989,0.6823006575376442
-34.234835271157365,0.70928846164522
-34.190177914082106,0.6559266306201504
-34.141660997919985,0.5971188776698392
-34.0992136552686,0.5681087937618559
-34.04651048800138,0.5879982468286216
-33.986088476306584,0.6325707831072751
-33.93942812341901,0.7057110243616065
-33.90618933859432,0.7607453616133611
-33.8644066221991,0.7391802710184273
-33.814076224733356,0.7177904863419641
-33.759696730882304,0.690964454794056
-33.74133853137169,0.6741959770875666
-33.666567592023284,0.5714540245296909
-33.61853721413136,0.5050368544835251
-33.560137936118174,0.4453518691223327
-33.50966328715366,0.4902649274095796
-33.46163620602865,0.5812006855724863
-33.416938803888854,0.6987274761339015
-33.383787531387156,0.8147511607480954
-33.33552884510583,0.8624972972386515
-33.267826419110456,0.8257463525859177
-33.22976319569155,0.8175768011158356
-33.18105347297167,0.7848505464157327
-33.12944559060396,0.7485533111099394
-33.08102108873987,0.6979045159773852
-33.02464531217742,0.651739314295069
-32.98359566754804,0.6591525637307956
-32.949094368526985,0.670633042749066
-32.88702971841592,0.6092548731125076
-32.82648640643872,0.5340461680051001
-32.798666182933985,0.4929439073288302
-32.70658485450765,0.37924513094042694
-32.67830276526006,0.37214285599058017
